,prediction
3300006192_1,facultative
3300026253_32,aerobe
3300017400_5,anaerobe
3300029245_22,anaerobe
3300025281_9,aerobe
3300026282_22,aerobe
3300027892_34,facultative
3300013728_2,facultative
3300020468_13,aerobe
3300029443_20,anaerobe
3300029292_13,anaerobe
3300006499_9,anaerobe
3300012251_5,aerobe
3300011893_2,anaerobe
3300023208_36,anaerobe
3300029770_24,anaerobe
3300008134_2,anaerobe
3300029203_16,anaerobe
3300009770_71,anaerobe
3300025706_39,anaerobe
3300021375_8,aerobe
3300006333_22,anaerobe
3300002450_18,anaerobe
3300006083_2,anaerobe
3300015214_65,anaerobe
3300025621_21,anaerobe
3300007519_180,anaerobe
3300003649_4,anaerobe
3300029656_17,anaerobe
3300021467_23,anaerobe
3300008634_42,anaerobe
3300020355_5,aerobe
3300008101_23,anaerobe
3300025296_19,facultative
3300018878_120,anaerobe
3300028593_58,anaerobe
3300000323_4,anaerobe
3300027905_44,aerobe
3300029485_16,anaerobe
3300029789_19,anaerobe
3300025732_1,anaerobe
3300027832_151,anaerobe
3300029348_10,anaerobe
3300014208_130,anaerobe
3300020415_29,anaerobe
3300028030_21,anaerobe
3300027690_30,anaerobe
3300008571_22,anaerobe
3300006612_3,anaerobe
3300026084_22,anaerobe
3300027359_1,aerobe
3300006739_4,anaerobe
3300029232_17,anaerobe
3300024042_3,aerobe
3300014826_6,anaerobe
3300029248_26,anaerobe
3300011832_1,anaerobe
3300012178_18,anaerobe
3300006429_3,aerobe
3300008496_2,anaerobe
3300007135_7,facultative
3300006524_20,facultative
3300014293_6,anaerobe
3300006743_3,anaerobe
3300011530_4,facultative
3300025277_13,facultative
3300029459_8,anaerobe
3300007296_23,anaerobe
3300029698_25,anaerobe
3300026534_38,aerobe
3300029135_20,anaerobe
3300026288_23,aerobe
3300007125_8,facultative
3300007796_16,anaerobe
3300011726_4,aerobe
3300027815_43,anaerobe
3300026184_12,aerobe
3300000497_2,facultative
3300008436_7,anaerobe
3300008272_13,anaerobe
3300027295_7,aerobe
3300025907_15,aerobe
3300021055_1,anaerobe
3300029567_16,anaerobe
3300029218_15,anaerobe
3300024334_7,facultative
3300025902_40,anaerobe
3300027510_32,anaerobe
3300009994_1,facultative
3300007126_6,aerobe
3300007787_2,anaerobe
3300021387_101,anaerobe
3300012801_1,aerobe
3300017480_23,aerobe
3300027282_14,anaerobe
3300011716_3,facultative
3300008493_19,anaerobe
3300005985_20,aerobe
2084038008_2,aerobe
3300014208_78,anaerobe
3300025737_28,anaerobe
3300029650_7,anaerobe
3300029474_20,anaerobe
3300014919_8,anaerobe
3300029363_9,anaerobe
3300025584_41,anaerobe
3300025689_66,anaerobe
3300012120_6,anaerobe
3300012920_42,anaerobe
3300027518_35,anaerobe
3300027851_48,anaerobe
3300002168_46,anaerobe
3300029089_13,anaerobe
3300029586_6,anaerobe
3300021341_5,aerobe
3300029820_24,anaerobe
3300025186_1,aerobe
3300027878_84,aerobe
3300020389_25,anaerobe
3300025945_46,anaerobe
3300011786_1,aerobe
3300008142_30,facultative
3300029860_7,anaerobe
3300020262_17,anaerobe
3300008278_19,anaerobe
3300027498_12,aerobe
3300025677_53,anaerobe
3300028638_10,anaerobe
3300026522_49,anaerobe
3300029444_29,anaerobe
3300011232_2,facultative
3300014020_3,anaerobe
3300014764_5,facultative
3300027246_14,anaerobe
3300020425_11,aerobe
3300025669_32,anaerobe
3300023296_13,anaerobe
3300026256_29,anaerobe
3300025860_39,anaerobe
3300025720_40,anaerobe
3300029477_17,anaerobe
3300027532_15,aerobe
3300011715_5,anaerobe
3300029393_12,anaerobe
3300029421_20,anaerobe
3300029135_22,anaerobe
3300029756_15,anaerobe
3300013004_35,aerobe
3300025238_17,anaerobe
3300026987_1,aerobe
3300029816_15,anaerobe
3300027608_3,anaerobe
3300017958_39,aerobe
3300027159_3,anaerobe
3300028103_9,anaerobe
3300025888_25,anaerobe
3300027963_56,anaerobe
3300011829_4,aerobe
3300029215_5,anaerobe
3300027596_5,aerobe
3300025659_16,anaerobe
3300013136_145,anaerobe
3300029715_33,anaerobe
3300026280_18,aerobe
3300029717_22,anaerobe
3300022902_37,anaerobe
2049941000_46,anaerobe
3300008346_11,anaerobe
3300013005_38,facultative
3300006255_15,facultative
3300021319_31,anaerobe
3300012859_6,aerobe
3300005286_39,aerobe
3300019757_10,anaerobe
3300011134_2,aerobe
3300020179_39,aerobe
3300014787_13,anaerobe
3300007646_39,anaerobe
3300011189_31,anaerobe
3300026278_6,aerobe
3300020257_5,anaerobe
3300006250_22,anaerobe
3300011741_2,aerobe
3300027848_59,anaerobe
3300008486_24,facultative
3300021326_19,anaerobe
3300024321_8,aerobe
3300029496_13,anaerobe
3300029363_23,anaerobe
3300026311_44,anaerobe
3300014520_5,anaerobe
3300013986_2,aerobe
3300008135_7,facultative
3300029008_7,anaerobe
3300011738_1,aerobe
3300029251_16,anaerobe
3300013102_20,facultative
3300008383_6,anaerobe
3300008634_13,anaerobe
3300026228_2,aerobe
3300010262_10,anaerobe
3300020350_2,aerobe
3300002062_6,anaerobe
3300024901_6,facultative
3300028641_13,anaerobe
3300020265_7,anaerobe
3300020706_3,anaerobe
3300029779_16,anaerobe
3300026848_8,aerobe
3300017480_30,aerobe
3300012818_10,aerobe
3300000866_10,anaerobe
3300020330_4,aerobe
3300023172_52,anaerobe
3300027859_10,aerobe
3300013238_2,anaerobe
3300004628_30,anaerobe
3300025716_17,anaerobe
3300017418_29,anaerobe
3300007796_21,anaerobe
3300011872_1,aerobe
3300027819_85,anaerobe
3300027832_58,aerobe
3300027677_28,anaerobe
3300029374_15,anaerobe
3300027851_98,anaerobe
3300025689_16,anaerobe
3300027838_94,anaerobe
3300029392_23,anaerobe
3300011244_3,aerobe
3300025691_37,anaerobe
3300025270_8,aerobe
3300000255_8,anaerobe
3300005262_20,aerobe
3300013924_2,facultative
3300013389_1,facultative
3300013138_70,anaerobe
3300028274_8,aerobe
3300010265_14,anaerobe
3300007825_6,anaerobe
3300024508_9,aerobe
3300029029_8,anaerobe
3300028968_2,anaerobe
3300026201_4,aerobe
3300027779_22,aerobe
3300025855_24,aerobe
3300029444_21,anaerobe
3300008739_20,anaerobe
3300029004_6,anaerobe
3300006333_18,anaerobe
3300012513_4,anaerobe
3300025784_14,aerobe
3300008074_3,anaerobe
3300027316_7,aerobe
3300020176_22,aerobe
3300028048_63,anaerobe
3300008280_9,anaerobe
3300025250_3,aerobe
3300024939_7,aerobe
3300029622_45,anaerobe
3300012574_1,anaerobe
3300027832_21,aerobe
3300027755_12,aerobe
3300028624_10,aerobe
3300017444_23,aerobe
3300029718_34,anaerobe
3300013849_1,aerobe
3300028582_28,anaerobe
3300008096_29,anaerobe
3300029097_2,anaerobe
3300009503_208,anaerobe
3300017449_7,anaerobe
3300012921_16,aerobe
3300020197_68,anaerobe
3300008059_3,aerobe
3300024934_2,aerobe
3300013137_175,anaerobe
3300029330_7,anaerobe
3300014529_11,anaerobe
3300027712_31,anaerobe
3300011240_7,anaerobe
3300027904_42,anaerobe
3300029574_8,anaerobe
3300027800_50,anaerobe
3300014963_39,anaerobe
3300025644_34,anaerobe
3300029847_28,anaerobe
3300010283_20,anaerobe
3300024265_15,anaerobe
3300029858_23,anaerobe
3300028048_81,anaerobe
3300029351_5,anaerobe
3300013104_43,aerobe
3300012849_9,aerobe
3300000947_3,anaerobe
3300017951_49,anaerobe
3300026262_15,anaerobe
3300006498_44,anaerobe
3300012029_6,anaerobe
3300000839_16,anaerobe
3300008362_13,anaerobe
3300011203_4,aerobe
3300029740_12,anaerobe
3300029523_17,anaerobe
3300006292_17,anaerobe
3300007498_22,anaerobe
3300009503_158,anaerobe
3300027649_14,anaerobe
3300029609_23,anaerobe
3300027183_3,anaerobe
3300023247_4,anaerobe
3300009381_20,anaerobe
3300025226_6,aerobe
3300025161_38,facultative
3300025420_4,anaerobe
3300029303_6,facultative
3300008716_10,anaerobe
3300013136_116,anaerobe
3300007793_6,anaerobe
3300029127_28,anaerobe
3300017419_24,anaerobe
3300008715_23,anaerobe
3300027819_134,anaerobe
3300029618_22,anaerobe
3300011848_6,anaerobe
3300027835_144,anaerobe
3300014540_9,anaerobe
3300025611_28,anaerobe
3300020354_9,aerobe
3300013093_14,anaerobe
3300019124_8,aerobe
3300013137_54,anaerobe
3300027984_21,anaerobe
3300029446_40,anaerobe
3300007339_21,facultative
3300021130_4,anaerobe
3300029099_16,anaerobe
3300020054_53,anaerobe
3300007346_9,aerobe
3300022877_4,aerobe
3300027730_41,anaerobe
3300028593_61,anaerobe
3300014491_13,anaerobe
3300008073_10,anaerobe
3300012196_4,aerobe
3300025400_11,anaerobe
3300027197_4,anaerobe
3300022739_2,aerobe
3300027395_1,aerobe
3300009772_32,anaerobe
3300026302_27,aerobe
3300029839_21,anaerobe
3300027980_42,aerobe
3300028564_38,anaerobe
3300009503_94,anaerobe
3300024920_7,aerobe
3300029737_31,anaerobe
3300017987_77,anaerobe
3300027850_109,anaerobe
3300010265_38,anaerobe
3300015214_129,anaerobe
3300029250_19,anaerobe
3300029696_10,anaerobe
3300014824_28,anaerobe
3300014777_2,anaerobe
3300008630_5,anaerobe
3300024936_3,aerobe
3300013131_32,aerobe
3300002170_34,anaerobe
3300025705_39,facultative
3300001594_45,anaerobe
3300002481_8,anaerobe
3300020280_4,aerobe
3300025686_4,aerobe
3300029036_9,anaerobe
3300011135_2,facultative
3300014549_8,anaerobe
3300011185_4,aerobe
3300029710_26,anaerobe
3300027892_57,anaerobe
3300027904_10,anaerobe
3300011146_2,aerobe
3300009704_5,anaerobe
3300025605_6,anaerobe
3300011225_4,anaerobe
3300025603_15,aerobe
3300029441_36,anaerobe
3300007994_8,facultative
3300023059_10,anaerobe
2199034002_2,anaerobe
3300009784_11,anaerobe
3300011006_9,anaerobe
3300024895_5,aerobe
3300025812_17,anaerobe
3300013692_2,aerobe
3300017480_43,aerobe
3300014971_8,anaerobe
3300024904_1,aerobe
3300027756_42,anaerobe
3300005086_28,anaerobe
3300029387_13,anaerobe
3300012241_5,anaerobe
3300027007_11,facultative
3300007641_25,anaerobe
3300012065_3,facultative
3300011808_2,facultative
3300000230_36,anaerobe
3300010268_28,anaerobe
3300029511_14,anaerobe
3300020261_5,anaerobe
3300012075_6,aerobe
3300008739_8,anaerobe
3300027863_68,aerobe
2199352035_2,aerobe
3300011379_3,aerobe
3300027893_84,anaerobe
3300029475_15,anaerobe
3300017458_7,anaerobe
3300025649_9,anaerobe
3300011811_2,facultative
3300010261_10,anaerobe
3300029720_22,anaerobe
3300013093_26,facultative
3300013137_78,anaerobe
3300027891_46,anaerobe
3300012816_9,facultative
3300025897_59,anaerobe
3300013138_220,anaerobe
3300020084_46,anaerobe
3300029394_26,anaerobe
3300029211_12,anaerobe
3300029235_12,anaerobe
3300025881_23,aerobe
3300005460_49,anaerobe
3300005460_29,anaerobe
3300029434_25,anaerobe
3300025078_2,aerobe
3300017398_22,anaerobe
3300025576_9,aerobe
3300013199_1,anaerobe
3300012036_28,anaerobe
3300026215_2,aerobe
3300027322_3,aerobe
3300011997_29,anaerobe
3300027566_17,anaerobe
3300007360_11,anaerobe
3300029341_17,anaerobe
3300028414_13,facultative
3300025528_6,aerobe
3300014755_10,anaerobe
3300029329_18,anaerobe
3300013128_24,anaerobe
3300021125_2,anaerobe
3300002164_44,anaerobe
3300013421_1,anaerobe
3300014749_4,anaerobe
3300007272_8,anaerobe
3300025728_48,anaerobe
3300024311_10,anaerobe
3300005964_1,anaerobe
3300014831_18,anaerobe
3300022860_7,anaerobe
3300025705_27,anaerobe
3300010049_124,anaerobe
3300026125_2,aerobe
3300027719_58,anaerobe
3300020322_24,anaerobe
3300029409_15,anaerobe
3300029779_22,anaerobe
3300005082_14,anaerobe
3300007055_2,anaerobe
3300017987_47,aerobe
3300029472_5,facultative
3300027592_37,anaerobe
3300020343_18,anaerobe
3300007296_19,anaerobe
3300014026_20,anaerobe
3300014203_21,anaerobe
3300029848_25,anaerobe
3300006477_10,anaerobe
3300024976_4,aerobe
3300027973_12,facultative
2004178001_1,anaerobe
3300007991_30,anaerobe
3300025684_20,aerobe
3300029619_32,anaerobe
3300029530_11,anaerobe
3300021502_5,anaerobe
3300013126_37,aerobe
3300029237_15,anaerobe
3300029304_3,aerobe
3300017395_7,anaerobe
3300000255_10,anaerobe
3300020810_26,anaerobe
3300026549_110,anaerobe
3300006247_25,anaerobe
3300025683_10,aerobe
3300008635_10,anaerobe
3300025633_7,aerobe
3300020348_11,aerobe
3300002091_1,aerobe
3300029333_25,anaerobe
3300014149_33,anaerobe
3300013137_258,anaerobe
3300015214_100,anaerobe
3300008521_7,anaerobe
3300027536_42,anaerobe
3300015060_2,aerobe
3300025292_25,aerobe
3300028601_68,anaerobe
3300008433_2,facultative
3300025878_22,anaerobe
3300028593_70,anaerobe
3300025356_9,anaerobe
3300021467_27,anaerobe
3300012626_1,aerobe
3300029761_22,anaerobe
3300009767_11,aerobe
3300006178_15,aerobe
3300029682_7,anaerobe
3300025855_52,anaerobe
3300029369_13,anaerobe
3300029872_11,anaerobe
3300025223_1,aerobe
3300019762_4,anaerobe
3300011742_2,aerobe
3300011974_29,anaerobe
3300007208_13,aerobe
3300017658_24,aerobe
3300029046_13,anaerobe
3300020200_44,aerobe
3300029690_19,anaerobe
3300028602_64,anaerobe
3300029761_18,anaerobe
3300008126_15,anaerobe
3300020431_24,anaerobe
3300009083_50,aerobe
3300014802_15,anaerobe
3300007361_6,anaerobe
3300011985_15,anaerobe
3300006259_18,anaerobe
3300029231_20,anaerobe
3300029842_12,anaerobe
3300011727_5,aerobe
3300013131_59,facultative
3300011873_3,aerobe
3300020735_4,anaerobe
2140918017_1,aerobe
3300026237_18,anaerobe
3300020467_6,aerobe
3300005067_26,anaerobe
3300029845_19,anaerobe
3300029131_20,anaerobe
3300020153_35,anaerobe
3300011997_13,facultative
3300026293_52,anaerobe
3300014030_2,anaerobe
3300029715_26,anaerobe
3300029880_16,anaerobe
3300029541_19,anaerobe
3300028650_4,anaerobe
3300020466_7,aerobe
3300006502_19,anaerobe
3300011974_21,anaerobe
3300029740_17,anaerobe
3300006478_4,anaerobe
3300029361_11,anaerobe
3300029035_4,anaerobe
3300029724_19,anaerobe
3300014060_69,anaerobe
3300007977_17,anaerobe
3300012259_1,facultative
3300017494_32,anaerobe
3300029059_21,anaerobe
3300011948_4,anaerobe
3300029355_15,anaerobe
3300014060_56,anaerobe
3300026255_30,anaerobe
3300027277_3,anaerobe
3300014782_5,anaerobe
3300029529_7,anaerobe
3300021326_33,anaerobe
3300023174_68,anaerobe
3300025103_3,aerobe
3300027278_10,facultative
3300021471_29,anaerobe
3300027653_17,aerobe
3300027276_39,anaerobe
3300013992_3,aerobe
3300025688_6,aerobe
3300025897_50,aerobe
3300017990_27,anaerobe
3300007091_6,anaerobe
3300027728_30,aerobe
3300028400_41,facultative
3300029123_22,anaerobe
3300029492_13,anaerobe
3300029877_14,anaerobe
3300012998_13,facultative
3300007315_6,anaerobe
3300025602_32,anaerobe
3300011911_5,anaerobe
3300027788_40,facultative
3300027283_10,aerobe
3300026885_11,anaerobe
3300020109_96,anaerobe
3300029120_19,anaerobe
3300029363_14,anaerobe
3300028561_40,anaerobe
3300025793_6,anaerobe
3300008144_14,aerobe
3300025648_90,anaerobe
3300024917_6,aerobe
3300025689_24,anaerobe
3300027642_2,aerobe
3300029622_14,anaerobe
3300027820_23,facultative
3300010263_31,anaerobe
3300025699_11,aerobe
3300006739_8,anaerobe
3300018933_12,aerobe
3300021341_28,anaerobe
3300005460_63,anaerobe
3300012829_13,aerobe
3300029541_22,anaerobe
3300025730_42,anaerobe
3300020711_6,anaerobe
3300029114_14,anaerobe
3300025230_7,facultative
3300014559_8,anaerobe
3300006259_22,anaerobe
3300017818_44,aerobe
3300005529_139,anaerobe
3300006502_12,anaerobe
3300025912_29,aerobe
3300029387_20,anaerobe
3300029466_20,anaerobe
3300010047_8,aerobe
3300011978_10,anaerobe
3300025462_8,anaerobe
3300029396_11,anaerobe
3300011139_1,aerobe
3300018035_17,anaerobe
3300029082_10,anaerobe
3300029665_10,anaerobe
3300021590_4,anaerobe
3300029388_8,anaerobe
3300029123_10,anaerobe
3300021379_11,aerobe
3300000929_15,anaerobe
3300010167_43,anaerobe
3300025642_24,anaerobe
3300014009_2,aerobe
3300021604_25,anaerobe
3300024955_7,aerobe
3300026797_6,facultative
3300025659_51,anaerobe
3300028114_21,anaerobe
3300027510_20,anaerobe
3300013136_56,anaerobe
3300025627_10,aerobe
3300029410_18,anaerobe
3300029523_23,anaerobe
3300029892_3,aerobe
3300029432_16,anaerobe
3300013392_2,anaerobe
3300006477_14,anaerobe
3300027515_68,anaerobe
3300009381_10,anaerobe
3300008485_3,anaerobe
3300026987_5,aerobe
3300029647_15,anaerobe
3300008650_42,anaerobe
3300008513_5,anaerobe
3300026338_4,anaerobe
3300011584_5,aerobe
3300006414_9,anaerobe
3300026522_26,anaerobe
3300007724_24,anaerobe
3300005460_26,anaerobe
3300029619_23,anaerobe
3300025631_9,aerobe
3300024975_8,aerobe
3300021255_35,anaerobe
3300013136_175,anaerobe
3300022859_6,aerobe
3300029316_7,anaerobe
3300007664_15,anaerobe
3300025716_7,aerobe
3300002053_36,anaerobe
3300025715_13,anaerobe
3300025658_8,aerobe
3300011859_2,facultative
3300012144_7,facultative
3300020190_40,anaerobe
3300020198_72,anaerobe
3300025430_2,aerobe
3300009702_26,aerobe
3300021471_20,anaerobe
3300029870_5,anaerobe
3300007348_4,facultative
3300020222_66,aerobe
3300025663_14,facultative
3300027828_49,anaerobe
3300021499_3,anaerobe
3300008715_7,anaerobe
3300005345_16,anaerobe
3300029000_6,anaerobe
3300027823_39,aerobe
2140918017_5,aerobe
3300029534_8,anaerobe
3300011584_2,facultative
3300014688_3,aerobe
3300020682_3,anaerobe
3300017505_23,anaerobe
3300026874_12,aerobe
3300027759_29,anaerobe
3300002462_46,anaerobe
3300007360_23,anaerobe
3300008515_8,facultative
3300027832_43,aerobe
3300006747_15,anaerobe
3300002174_65,anaerobe
3300029592_19,anaerobe
3300027863_374,anaerobe
3300014789_11,anaerobe
3300007802_24,anaerobe
3300026289_4,aerobe
3300027848_39,aerobe
3300008756_3,anaerobe
3300027157_5,facultative
3300005647_12,aerobe
3300018057_37,anaerobe
3300027940_3,anaerobe
3300013131_99,anaerobe
3300025105_16,anaerobe
3300008742_32,anaerobe
3300000247_3,anaerobe
3300014204_73,anaerobe
3300013138_99,anaerobe
3300020477_43,aerobe
3300027850_25,aerobe
3300011641_6,anaerobe
3300029621_9,anaerobe
3300025887_19,aerobe
3300005078_5,anaerobe
3300008575_22,anaerobe
3300026971_2,aerobe
3300028198_24,anaerobe
3300029324_7,anaerobe
3300021374_5,aerobe
3300029484_21,anaerobe
3300025376_2,anaerobe
3300000187_16,anaerobe
3300024327_16,aerobe
3300029032_6,anaerobe
3300027781_13,aerobe
3300010281_22,anaerobe
3300021170_16,anaerobe
3300021431_68,anaerobe
3300021416_13,aerobe
3300029333_18,anaerobe
3300027746_11,facultative
3300029387_25,anaerobe
3300013814_1,facultative
3300028602_72,anaerobe
3300012458_1,anaerobe
3300007874_1,facultative
3300011189_15,anaerobe
3300025894_26,aerobe
3300029363_6,anaerobe
3300011753_2,aerobe
3300020156_8,aerobe
3300020185_53,anaerobe
3300027232_8,anaerobe
3300006742_9,anaerobe
3300025462_11,anaerobe
3300005536_15,aerobe
3300029111_13,anaerobe
3300008139_34,anaerobe
3300029513_11,anaerobe
3300028193_11,anaerobe
3300013000_9,aerobe
3300027130_3,aerobe
3300028644_32,anaerobe
3300013455_1,anaerobe
3300020057_30,anaerobe
3300028028_43,anaerobe
3300014900_1,aerobe
3300011972_17,facultative
3300008299_13,anaerobe
3300014205_132,anaerobe
3300025266_12,aerobe
3300005267_1,aerobe
3300017788_40,aerobe
3300012428_1,anaerobe
3300029516_19,anaerobe
3300025472_5,anaerobe
3300029503_11,anaerobe
3300007791_30,anaerobe
3300010315_3,aerobe
3300013132_47,facultative
3300027741_6,aerobe
3300025409_16,anaerobe
3300026934_5,facultative
3300020713_1,facultative
3300029661_16,anaerobe
3300020388_19,aerobe
3300027708_12,aerobe
3300027870_58,aerobe
3300025571_8,aerobe
3300023236_3,aerobe
3300007742_14,anaerobe
3300021319_21,anaerobe
3300014571_14,anaerobe
3300029590_36,anaerobe
3300023174_37,anaerobe
3300025724_52,anaerobe
3300001598_79,anaerobe
3300018065_27,anaerobe
3300013123_39,aerobe
3300029656_9,anaerobe
3300027892_54,anaerobe
3300011185_15,anaerobe
3300000366_8,aerobe
3300026821_14,anaerobe
3300027848_177,anaerobe
3300008269_16,anaerobe
3300029221_10,anaerobe
3300029740_16,anaerobe
3300001567_8,aerobe
3300017987_67,anaerobe
3300025880_58,facultative
3300029594_25,anaerobe
3300011915_2,aerobe
3300018080_20,aerobe
3300011835_4,aerobe
3300029211_5,anaerobe
3300026261_9,anaerobe
3300014037_29,facultative
3300020219_26,anaerobe
3300029426_15,anaerobe
3300029709_21,anaerobe
3300002174_52,anaerobe
3300007887_1,facultative
3300020438_27,anaerobe
3300025385_6,anaerobe
3300026848_12,aerobe
3300027736_4,aerobe
3300029385_28,anaerobe
3300011223_2,aerobe
3300017991_18,aerobe
3300013128_51,anaerobe
3300029729_25,anaerobe
3300029181_4,anaerobe
3300012661_7,anaerobe
3300025739_29,anaerobe
3300014952_10,anaerobe
3300027711_34,facultative
3300027897_59,anaerobe
3300025925_16,aerobe
3300027841_15,anaerobe
3300002821_55,anaerobe
3300011531_2,aerobe
3300029352_6,anaerobe
3300012055_3,anaerobe
3300028398_23,aerobe
3300027835_12,facultative
3300026210_7,anaerobe
3300017423_34,anaerobe
3300012973_13,aerobe
3300029759_24,anaerobe
3300025859_47,anaerobe
3300002167_33,anaerobe
3300029434_15,anaerobe
3300006292_15,anaerobe
3300027690_37,facultative
3300027719_37,anaerobe
3300011976_20,anaerobe
3300010049_89,anaerobe
3300014749_7,anaerobe
3300027345_4,aerobe
3300020810_16,aerobe
3300025517_13,aerobe
3300025933_24,aerobe
3300024976_6,aerobe
3300029557_9,anaerobe
3300029386_23,anaerobe
3300021425_30,anaerobe
3300029215_9,anaerobe
3300012920_19,aerobe
3300029476_13,anaerobe
3300025775_18,aerobe
3300007128_8,anaerobe
3300020183_41,aerobe
3300029475_16,anaerobe
3300014831_9,aerobe
3300028193_9,anaerobe
3300012196_1,aerobe
3300005858_21,anaerobe
3300025711_12,aerobe
3300012848_5,aerobe
3300020419_22,aerobe
3300029711_21,anaerobe
