,prediction
8147,aerobe
8148,anaerobe
8149,anaerobe
8150,anaerobe
8151,aerobe
8152,anaerobe
8153,anaerobe
8154,anaerobe
8155,anaerobe
8156,anaerobe
8157,anaerobe
8158,anaerobe
8159,anaerobe
8160,anaerobe
8161,aerobe
8162,anaerobe
8163,anaerobe
8164,aerobe
8165,aerobe
8166,anaerobe
8167,anaerobe
8168,aerobe
8169,aerobe
8170,anaerobe
8171,anaerobe
8172,anaerobe
8173,aerobe
8174,aerobe
8175,aerobe
8176,aerobe
8177,aerobe
8178,anaerobe
8179,anaerobe
8180,aerobe
8181,anaerobe
8182,anaerobe
8183,anaerobe
8184,anaerobe
8185,anaerobe
8186,anaerobe
8187,anaerobe
8188,facultative
8189,aerobe
8190,anaerobe
8191,anaerobe
8192,anaerobe
8193,aerobe
8194,aerobe
8195,aerobe
8196,aerobe
8197,anaerobe
8198,anaerobe
8199,aerobe
8200,aerobe
8201,anaerobe
8202,aerobe
8203,aerobe
8204,aerobe
8205,anaerobe
8206,aerobe
8207,anaerobe
8208,anaerobe
8209,facultative
8210,aerobe
8211,anaerobe
8212,aerobe
8213,anaerobe
8214,aerobe
8215,anaerobe
8216,aerobe
8217,anaerobe
8218,anaerobe
8219,anaerobe
8220,anaerobe
8221,anaerobe
8222,aerobe
8223,anaerobe
8224,anaerobe
8225,aerobe
8226,aerobe
8227,aerobe
8228,anaerobe
8229,anaerobe
8230,anaerobe
8231,aerobe
8232,aerobe
8233,anaerobe
8234,aerobe
8235,aerobe
8236,anaerobe
8237,aerobe
8238,aerobe
8239,anaerobe
8240,anaerobe
8241,aerobe
8242,facultative
8243,anaerobe
8244,anaerobe
8245,anaerobe
8246,anaerobe
8247,anaerobe
8248,anaerobe
8249,anaerobe
8250,aerobe
8251,aerobe
8252,anaerobe
8253,anaerobe
8254,anaerobe
8255,anaerobe
8256,anaerobe
8257,anaerobe
8258,anaerobe
8259,anaerobe
8260,aerobe
8261,anaerobe
8262,anaerobe
8263,anaerobe
8264,aerobe
8265,aerobe
8266,aerobe
8267,anaerobe
8268,anaerobe
8269,aerobe
8270,anaerobe
8271,anaerobe
8272,aerobe
8273,anaerobe
8274,anaerobe
8275,aerobe
8276,aerobe
8277,aerobe
8278,anaerobe
8279,aerobe
8280,aerobe
8281,anaerobe
8282,aerobe
8283,anaerobe
8284,anaerobe
8285,aerobe
8286,anaerobe
8287,anaerobe
8288,anaerobe
8289,aerobe
8290,anaerobe
8291,anaerobe
8292,anaerobe
8293,facultative
8294,aerobe
8295,anaerobe
8296,anaerobe
8297,aerobe
8298,anaerobe
8299,anaerobe
8300,facultative
8301,anaerobe
8302,aerobe
8303,anaerobe
8304,anaerobe
8305,anaerobe
8306,aerobe
8307,anaerobe
8308,anaerobe
8309,anaerobe
8310,facultative
8311,aerobe
8312,anaerobe
8313,anaerobe
8314,aerobe
8315,anaerobe
8316,anaerobe
8317,anaerobe
8318,anaerobe
8319,anaerobe
8320,anaerobe
8321,aerobe
8322,anaerobe
8323,anaerobe
8324,facultative
8325,anaerobe
8326,facultative
8327,anaerobe
8328,anaerobe
8329,aerobe
8330,anaerobe
8331,anaerobe
8332,aerobe
8333,aerobe
8334,aerobe
8335,anaerobe
8336,aerobe
8337,anaerobe
8338,aerobe
8339,aerobe
8340,aerobe
8341,anaerobe
8342,anaerobe
8343,anaerobe
8344,facultative
8345,aerobe
8346,anaerobe
8347,anaerobe
8348,anaerobe
8349,anaerobe
8350,anaerobe
8351,anaerobe
8352,anaerobe
8353,aerobe
8354,facultative
8355,anaerobe
8356,aerobe
8357,anaerobe
8358,anaerobe
8359,facultative
8360,anaerobe
8361,aerobe
8362,aerobe
8363,aerobe
8364,anaerobe
8365,anaerobe
8366,aerobe
8367,facultative
8368,aerobe
8369,anaerobe
8370,aerobe
8371,aerobe
8372,anaerobe
8373,aerobe
8374,aerobe
8375,aerobe
8376,anaerobe
8377,anaerobe
8378,aerobe
8379,aerobe
8380,anaerobe
8381,aerobe
8382,anaerobe
8383,anaerobe
8384,aerobe
8385,anaerobe
8386,anaerobe
8387,aerobe
8388,facultative
8389,anaerobe
8390,aerobe
8391,anaerobe
8392,aerobe
8393,anaerobe
8394,anaerobe
8395,anaerobe
8396,aerobe
8397,anaerobe
8398,anaerobe
8399,anaerobe
8400,aerobe
8401,aerobe
8402,anaerobe
8403,aerobe
8404,aerobe
8405,facultative
8406,anaerobe
8407,anaerobe
8408,anaerobe
8409,anaerobe
8410,aerobe
8411,aerobe
8412,anaerobe
8413,anaerobe
8414,aerobe
8415,aerobe
8416,anaerobe
8417,anaerobe
8418,aerobe
8419,anaerobe
8420,aerobe
8421,aerobe
8422,aerobe
8423,anaerobe
8424,anaerobe
8425,anaerobe
8426,anaerobe
8427,aerobe
8428,anaerobe
8429,anaerobe
8430,anaerobe
8431,aerobe
8432,aerobe
8433,aerobe
8434,anaerobe
8435,aerobe
8436,anaerobe
8437,anaerobe
8438,anaerobe
8439,anaerobe
8440,aerobe
8441,anaerobe
8442,aerobe
8443,aerobe
8444,aerobe
8445,aerobe
8446,anaerobe
8447,anaerobe
8448,anaerobe
8449,anaerobe
8450,anaerobe
8451,anaerobe
8452,anaerobe
8453,anaerobe
8454,anaerobe
8455,anaerobe
8456,aerobe
8457,anaerobe
8458,aerobe
8459,aerobe
8460,aerobe
8461,anaerobe
8462,anaerobe
8463,anaerobe
8464,aerobe
8465,anaerobe
8466,anaerobe
8467,aerobe
8468,aerobe
8469,anaerobe
8470,aerobe
8471,anaerobe
8472,anaerobe
8473,aerobe
8474,anaerobe
8475,aerobe
8476,aerobe
8477,aerobe
8478,aerobe
8479,anaerobe
8480,anaerobe
8481,anaerobe
8482,anaerobe
8483,anaerobe
8484,anaerobe
8485,anaerobe
8486,aerobe
8487,anaerobe
8488,anaerobe
8489,aerobe
8490,facultative
8491,aerobe
8492,anaerobe
8493,anaerobe
8494,aerobe
8495,facultative
8496,anaerobe
8497,aerobe
8498,aerobe
8499,anaerobe
8500,aerobe
8501,aerobe
8502,aerobe
8503,aerobe
8504,anaerobe
8505,anaerobe
8506,anaerobe
8507,anaerobe
8508,anaerobe
8509,aerobe
8510,anaerobe
8511,anaerobe
8512,anaerobe
8513,anaerobe
8514,aerobe
8515,anaerobe
8516,aerobe
8517,anaerobe
8518,anaerobe
8519,aerobe
8520,aerobe
8521,aerobe
8522,anaerobe
8523,anaerobe
8524,anaerobe
8525,aerobe
8526,aerobe
8527,aerobe
8528,aerobe
8529,anaerobe
8530,aerobe
8531,aerobe
8532,aerobe
8533,anaerobe
8534,aerobe
8535,anaerobe
8536,anaerobe
8537,aerobe
8538,anaerobe
8539,aerobe
8540,anaerobe
8541,aerobe
8542,anaerobe
8543,anaerobe
8544,anaerobe
8545,anaerobe
8546,anaerobe
8547,facultative
8548,aerobe
8549,anaerobe
8550,anaerobe
8551,aerobe
8552,aerobe
8553,aerobe
8554,aerobe
8555,facultative
8556,anaerobe
8557,anaerobe
8558,aerobe
8559,aerobe
8560,facultative
8561,anaerobe
8562,anaerobe
8563,aerobe
8564,anaerobe
8565,aerobe
8566,aerobe
8567,anaerobe
8568,aerobe
8569,aerobe
8570,aerobe
8571,anaerobe
8572,aerobe
8573,anaerobe
8574,facultative
8575,aerobe
8576,anaerobe
8577,anaerobe
8578,aerobe
8579,aerobe
8580,anaerobe
8581,anaerobe
8582,anaerobe
8583,aerobe
8584,anaerobe
8585,aerobe
8586,anaerobe
8587,aerobe
8588,anaerobe
8589,anaerobe
8590,aerobe
8591,aerobe
8592,facultative
8593,anaerobe
8594,anaerobe
8595,anaerobe
8596,anaerobe
8597,aerobe
8598,aerobe
8599,facultative
8600,aerobe
8601,anaerobe
8602,aerobe
8603,anaerobe
8604,anaerobe
8605,anaerobe
8606,facultative
8607,anaerobe
8608,anaerobe
8609,anaerobe
8610,anaerobe
8611,anaerobe
8612,anaerobe
8613,anaerobe
8614,anaerobe
8615,anaerobe
8616,anaerobe
8617,anaerobe
8618,aerobe
8619,aerobe
8620,anaerobe
8621,facultative
8622,aerobe
8623,anaerobe
8624,aerobe
8625,anaerobe
8626,aerobe
8627,anaerobe
8628,anaerobe
8629,facultative
8630,aerobe
8631,aerobe
8632,anaerobe
8633,aerobe
8634,anaerobe
8635,anaerobe
8636,aerobe
8637,aerobe
8638,anaerobe
8639,anaerobe
8640,facultative
8641,anaerobe
8642,aerobe
8643,anaerobe
8644,aerobe
8645,anaerobe
8646,anaerobe
8647,aerobe
8648,anaerobe
8649,anaerobe
8650,anaerobe
8651,aerobe
8652,anaerobe
8653,anaerobe
8654,aerobe
8655,aerobe
8656,anaerobe
8657,anaerobe
8658,anaerobe
8659,aerobe
8660,anaerobe
8661,aerobe
8662,anaerobe
8663,anaerobe
8664,facultative
8665,aerobe
8666,aerobe
8667,aerobe
8668,aerobe
8669,anaerobe
8670,anaerobe
8671,anaerobe
8672,aerobe
8673,facultative
8674,anaerobe
8675,aerobe
8676,aerobe
8677,aerobe
8678,anaerobe
8679,anaerobe
8680,aerobe
8681,aerobe
8682,anaerobe
8683,aerobe
8684,anaerobe
8685,anaerobe
8686,anaerobe
8687,anaerobe
8688,facultative
8689,aerobe
8690,anaerobe
8691,aerobe
8692,aerobe
8693,anaerobe
8694,anaerobe
8695,aerobe
8696,aerobe
8697,aerobe
8698,anaerobe
8699,anaerobe
8700,aerobe
8701,aerobe
8702,anaerobe
8703,anaerobe
8704,aerobe
8705,anaerobe
8706,anaerobe
8707,aerobe
8708,anaerobe
8709,aerobe
8710,anaerobe
8711,anaerobe
8712,facultative
8713,aerobe
8714,aerobe
8715,facultative
8716,anaerobe
8717,anaerobe
8718,anaerobe
8719,aerobe
8720,anaerobe
8721,anaerobe
8722,anaerobe
8723,anaerobe
8724,aerobe
8725,aerobe
8726,anaerobe
8727,aerobe
8728,aerobe
8729,facultative
8730,anaerobe
8731,aerobe
8732,anaerobe
8733,anaerobe
8734,anaerobe
8735,aerobe
8736,anaerobe
8737,anaerobe
8738,aerobe
8739,anaerobe
8740,anaerobe
8741,aerobe
8742,aerobe
8743,anaerobe
8744,anaerobe
8745,aerobe
8746,anaerobe
8747,anaerobe
8748,anaerobe
8749,aerobe
8750,anaerobe
8751,anaerobe
8752,anaerobe
8753,anaerobe
8754,aerobe
8755,anaerobe
8756,anaerobe
8757,anaerobe
8758,aerobe
8759,aerobe
8760,anaerobe
8761,aerobe
8762,anaerobe
8763,anaerobe
8764,anaerobe
8765,anaerobe
8766,anaerobe
8767,aerobe
8768,anaerobe
8769,anaerobe
8770,anaerobe
8771,aerobe
8772,anaerobe
8773,aerobe
8774,aerobe
8775,anaerobe
8776,anaerobe
8777,anaerobe
8778,anaerobe
8779,aerobe
8780,aerobe
8781,anaerobe
8782,aerobe
8783,aerobe
8784,aerobe
8785,anaerobe
8786,anaerobe
8787,anaerobe
8788,aerobe
8789,aerobe
8790,aerobe
8791,anaerobe
8792,aerobe
8793,aerobe
8794,anaerobe
8795,anaerobe
8796,anaerobe
8797,aerobe
8798,anaerobe
8799,aerobe
8800,aerobe
8801,anaerobe
8802,anaerobe
8803,anaerobe
8804,aerobe
8805,anaerobe
8806,anaerobe
8807,anaerobe
8808,aerobe
8809,anaerobe
8810,anaerobe
8811,aerobe
8812,anaerobe
8813,aerobe
8814,anaerobe
8815,anaerobe
8816,anaerobe
8817,anaerobe
8818,anaerobe
8819,anaerobe
8820,aerobe
8821,aerobe
8822,aerobe
8823,aerobe
8824,anaerobe
8825,aerobe
8826,aerobe
8827,anaerobe
8828,anaerobe
8829,anaerobe
8830,aerobe
8831,aerobe
8832,anaerobe
8833,anaerobe
8834,facultative
8835,anaerobe
8836,anaerobe
8837,aerobe
8838,aerobe
8839,anaerobe
8840,anaerobe
8841,aerobe
8842,aerobe
8843,aerobe
8844,anaerobe
8845,anaerobe
8846,anaerobe
8847,aerobe
8848,aerobe
8849,anaerobe
8850,aerobe
8851,anaerobe
8852,anaerobe
8853,anaerobe
8854,anaerobe
8855,aerobe
8856,aerobe
8857,anaerobe
8858,aerobe
8859,aerobe
8860,aerobe
8861,anaerobe
8862,aerobe
8863,anaerobe
8864,aerobe
8865,anaerobe
8866,anaerobe
8867,anaerobe
8868,anaerobe
8869,anaerobe
8870,anaerobe
8871,anaerobe
8872,anaerobe
8873,aerobe
8874,aerobe
8875,aerobe
8876,anaerobe
8877,aerobe
8878,anaerobe
8879,anaerobe
8880,anaerobe
8881,anaerobe
8882,aerobe
8883,anaerobe
8884,aerobe
8885,aerobe
8886,aerobe
8887,anaerobe
8888,aerobe
8889,anaerobe
8890,anaerobe
8891,anaerobe
8892,facultative
8893,aerobe
8894,anaerobe
8895,anaerobe
8896,anaerobe
8897,anaerobe
8898,anaerobe
8899,aerobe
8900,anaerobe
8901,anaerobe
8902,anaerobe
8903,anaerobe
8904,aerobe
8905,anaerobe
8906,aerobe
8907,aerobe
8908,aerobe
8909,facultative
8910,aerobe
8911,anaerobe
8912,facultative
8913,anaerobe
8914,anaerobe
8915,anaerobe
8916,anaerobe
8917,anaerobe
8918,anaerobe
8919,anaerobe
8920,anaerobe
8921,anaerobe
8922,aerobe
8923,aerobe
8924,anaerobe
8925,aerobe
8926,anaerobe
8927,anaerobe
8928,aerobe
8929,anaerobe
8930,aerobe
8931,anaerobe
8932,aerobe
8933,aerobe
8934,aerobe
8935,aerobe
8936,facultative
8937,aerobe
8938,aerobe
8939,aerobe
8940,anaerobe
8941,aerobe
8942,anaerobe
8943,anaerobe
8944,anaerobe
8945,anaerobe
8946,aerobe
8947,anaerobe
8948,aerobe
8949,aerobe
8950,anaerobe
8951,aerobe
8952,anaerobe
8953,aerobe
8954,anaerobe
8955,aerobe
8956,aerobe
8957,aerobe
8958,aerobe
8959,anaerobe
8960,facultative
8961,aerobe
8962,anaerobe
8963,anaerobe
8964,aerobe
8965,anaerobe
8966,aerobe
8967,aerobe
8968,anaerobe
8969,anaerobe
8970,anaerobe
8971,aerobe
8972,aerobe
8973,anaerobe
8974,aerobe
8975,anaerobe
8976,anaerobe
8977,anaerobe
8978,anaerobe
8979,anaerobe
8980,anaerobe
8981,aerobe
8982,anaerobe
8983,anaerobe
8984,anaerobe
8985,aerobe
8986,aerobe
8987,anaerobe
8988,aerobe
8989,anaerobe
8990,facultative
8991,anaerobe
8992,anaerobe
8993,aerobe
8994,anaerobe
8995,anaerobe
8996,aerobe
8997,aerobe
8998,aerobe
8999,aerobe
9000,aerobe
9001,anaerobe
9002,aerobe
9003,anaerobe
9004,aerobe
9005,aerobe
9006,anaerobe
9007,aerobe
9008,anaerobe
9009,anaerobe
9010,anaerobe
9011,aerobe
9012,anaerobe
9013,aerobe
9014,aerobe
9015,aerobe
9016,anaerobe
9017,facultative
9018,anaerobe
9019,aerobe
9020,anaerobe
9021,aerobe
9022,aerobe
9023,anaerobe
9024,anaerobe
9025,aerobe
9026,anaerobe
9027,aerobe
9028,anaerobe
9029,anaerobe
9030,aerobe
9031,anaerobe
9032,aerobe
9033,anaerobe
9034,aerobe
9035,aerobe
9036,anaerobe
9037,anaerobe
9038,anaerobe
9039,aerobe
9040,aerobe
9041,anaerobe
9042,anaerobe
9043,aerobe
9044,aerobe
9045,aerobe
9046,anaerobe
9047,aerobe
9048,aerobe
9049,anaerobe
9050,anaerobe
9051,anaerobe
9052,aerobe
9053,aerobe
9054,aerobe
9055,aerobe
9056,anaerobe
9057,anaerobe
9058,facultative
9059,aerobe
9060,aerobe
9061,aerobe
9062,anaerobe
9063,anaerobe
9064,anaerobe
9065,anaerobe
9066,aerobe
9067,facultative
9068,aerobe
9069,facultative
9070,aerobe
9071,anaerobe
9072,anaerobe
9073,aerobe
9074,anaerobe
9075,aerobe
9076,anaerobe
9077,anaerobe
9078,anaerobe
9079,aerobe
9080,aerobe
9081,anaerobe
9082,aerobe
9083,aerobe
9084,anaerobe
9085,anaerobe
9086,aerobe
9087,anaerobe
9088,aerobe
9089,anaerobe
9090,anaerobe
9091,anaerobe
9092,aerobe
9093,anaerobe
9094,anaerobe
9095,anaerobe
9096,anaerobe
9097,aerobe
9098,anaerobe
9099,anaerobe
9100,anaerobe
9101,aerobe
9102,anaerobe
9103,aerobe
9104,anaerobe
9105,anaerobe
9106,aerobe
9107,anaerobe
9108,anaerobe
9109,aerobe
9110,anaerobe
9111,anaerobe
9112,aerobe
9113,anaerobe
9114,anaerobe
9115,aerobe
9116,anaerobe
9117,anaerobe
9118,aerobe
9119,aerobe
9120,aerobe
9121,aerobe
9122,anaerobe
9123,anaerobe
9124,anaerobe
9125,anaerobe
9126,aerobe
9127,aerobe
9128,aerobe
9129,anaerobe
9130,anaerobe
9131,facultative
9132,anaerobe
9133,aerobe
9134,anaerobe
9135,aerobe
9136,anaerobe
9137,anaerobe
9138,aerobe
9139,aerobe
9140,anaerobe
9141,anaerobe
9142,aerobe
9143,anaerobe
9144,facultative
9145,anaerobe
9146,aerobe
9147,anaerobe
9148,anaerobe
9149,aerobe
9150,aerobe
9151,anaerobe
9152,aerobe
9153,aerobe
9154,anaerobe
9155,anaerobe
9156,anaerobe
9157,aerobe
9158,anaerobe
9159,aerobe
9160,aerobe
9161,aerobe
9162,aerobe
9163,aerobe
9164,anaerobe
9165,anaerobe
9166,aerobe
9167,aerobe
9168,aerobe
9169,anaerobe
9170,anaerobe
9171,aerobe
9172,aerobe
9173,anaerobe
9174,anaerobe
9175,anaerobe
9176,anaerobe
9177,aerobe
9178,aerobe
9179,anaerobe
9180,aerobe
9181,aerobe
9182,anaerobe
9183,aerobe
9184,aerobe
9185,anaerobe
9186,aerobe
9187,anaerobe
9188,aerobe
9189,anaerobe
9190,anaerobe
9191,anaerobe
9192,anaerobe
9193,anaerobe
9194,aerobe
9195,anaerobe
9196,anaerobe
9197,anaerobe
9198,anaerobe
9199,anaerobe
9200,aerobe
9201,aerobe
9202,aerobe
9203,anaerobe
9204,anaerobe
9205,anaerobe
9206,anaerobe
9207,facultative
9208,anaerobe
9209,anaerobe
9210,anaerobe
9211,anaerobe
9212,anaerobe
9213,aerobe
9214,anaerobe
9215,anaerobe
9216,anaerobe
9217,anaerobe
9218,anaerobe
9219,aerobe
9220,anaerobe
9221,anaerobe
9222,anaerobe
9223,anaerobe
9224,aerobe
9225,aerobe
9226,anaerobe
9227,anaerobe
9228,anaerobe
9229,aerobe
9230,anaerobe
9231,aerobe
9232,aerobe
9233,anaerobe
9234,aerobe
9235,anaerobe
9236,anaerobe
9237,anaerobe
9238,aerobe
9239,aerobe
9240,anaerobe
9241,anaerobe
9242,aerobe
9243,aerobe
9244,aerobe
9245,anaerobe
9246,anaerobe
9247,anaerobe
9248,aerobe
9249,anaerobe
9250,anaerobe
9251,anaerobe
9252,anaerobe
9253,aerobe
9254,facultative
9255,aerobe
9256,anaerobe
9257,anaerobe
9258,aerobe
9259,aerobe
9260,aerobe
9261,anaerobe
9262,anaerobe
9263,aerobe
9264,anaerobe
9265,aerobe
9266,aerobe
9267,anaerobe
9268,aerobe
9269,anaerobe
9270,anaerobe
9271,anaerobe
9272,anaerobe
9273,anaerobe
9274,aerobe
9275,anaerobe
9276,aerobe
9277,aerobe
9278,facultative
9279,aerobe
9280,anaerobe
9281,anaerobe
9282,aerobe
9283,anaerobe
9284,anaerobe
9285,aerobe
9286,aerobe
9287,aerobe
9288,anaerobe
9289,anaerobe
9290,aerobe
9291,anaerobe
9292,anaerobe
9293,aerobe
9294,aerobe
9295,aerobe
9296,anaerobe
9297,anaerobe
9298,aerobe
9299,anaerobe
9300,anaerobe
9301,anaerobe
9302,aerobe
9303,anaerobe
9304,anaerobe
9305,anaerobe
9306,anaerobe
9307,anaerobe
9308,aerobe
9309,anaerobe
9310,aerobe
9311,anaerobe
9312,anaerobe
9313,anaerobe
9314,aerobe
9315,anaerobe
9316,aerobe
9317,anaerobe
9318,anaerobe
9319,anaerobe
9320,facultative
9321,anaerobe
9322,anaerobe
9323,anaerobe
9324,anaerobe
9325,aerobe
9326,anaerobe
9327,anaerobe
9328,aerobe
9329,anaerobe
9330,aerobe
9331,aerobe
9332,aerobe
9333,anaerobe
9334,anaerobe
9335,anaerobe
9336,anaerobe
9337,aerobe
9338,aerobe
9339,aerobe
9340,anaerobe
9341,aerobe
9342,anaerobe
9343,anaerobe
9344,aerobe
9345,aerobe
9346,anaerobe
9347,aerobe
9348,aerobe
9349,anaerobe
9350,aerobe
9351,anaerobe
9352,facultative
9353,anaerobe
9354,facultative
9355,anaerobe
9356,anaerobe
9357,anaerobe
9358,anaerobe
9359,anaerobe
9360,anaerobe
9361,aerobe
9362,anaerobe
9363,aerobe
9364,aerobe
9365,anaerobe
9366,aerobe
9367,anaerobe
9368,anaerobe
9369,anaerobe
9370,anaerobe
9371,anaerobe
9372,anaerobe
9373,aerobe
9374,aerobe
9375,anaerobe
9376,aerobe
9377,anaerobe
9378,anaerobe
9379,anaerobe
9380,anaerobe
9381,aerobe
9382,anaerobe
9383,aerobe
9384,aerobe
9385,anaerobe
9386,facultative
9387,anaerobe
9388,aerobe
9389,anaerobe
9390,anaerobe
9391,aerobe
9392,aerobe
9393,aerobe
9394,anaerobe
9395,aerobe
9396,aerobe
9397,anaerobe
9398,aerobe
9399,aerobe
9400,aerobe
9401,anaerobe
9402,anaerobe
9403,anaerobe
9404,aerobe
9405,aerobe
9406,aerobe
9407,aerobe
9408,anaerobe
9409,anaerobe
9410,aerobe
9411,anaerobe
9412,anaerobe
9413,anaerobe
9414,anaerobe
9415,anaerobe
9416,anaerobe
9417,aerobe
9418,anaerobe
9419,aerobe
9420,aerobe
9421,anaerobe
9422,aerobe
9423,aerobe
9424,facultative
9425,anaerobe
9426,aerobe
9427,anaerobe
9428,aerobe
9429,aerobe
9430,anaerobe
9431,aerobe
9432,anaerobe
9433,aerobe
9434,anaerobe
9435,anaerobe
9436,aerobe
9437,anaerobe
9438,aerobe
9439,anaerobe
9440,anaerobe
9441,aerobe
9442,anaerobe
9443,anaerobe
9444,anaerobe
9445,aerobe
9446,aerobe
9447,aerobe
9448,facultative
9449,anaerobe
9450,aerobe
9451,anaerobe
9452,anaerobe
9453,anaerobe
9454,anaerobe
9455,aerobe
9456,aerobe
9457,aerobe
9458,aerobe
9459,aerobe
9460,aerobe
9461,aerobe
9462,anaerobe
9463,aerobe
9464,aerobe
9465,anaerobe
9466,anaerobe
9467,aerobe
9468,anaerobe
9469,anaerobe
9470,aerobe
9471,anaerobe
9472,anaerobe
9473,aerobe
9474,anaerobe
9475,anaerobe
9476,anaerobe
9477,aerobe
9478,anaerobe
9479,aerobe
9480,anaerobe
9481,anaerobe
9482,anaerobe
9483,aerobe
9484,anaerobe
9485,aerobe
9486,anaerobe
9487,anaerobe
9488,anaerobe
9489,anaerobe
9490,anaerobe
9491,facultative
9492,anaerobe
9493,aerobe
9494,anaerobe
9495,anaerobe
9496,facultative
9497,anaerobe
9498,anaerobe
9499,anaerobe
9500,anaerobe
9501,anaerobe
9502,aerobe
9503,anaerobe
9504,aerobe
9505,aerobe
9506,anaerobe
9507,aerobe
9508,aerobe
9509,anaerobe
9510,anaerobe
9511,anaerobe
9512,anaerobe
9513,anaerobe
9514,anaerobe
9515,anaerobe
9516,aerobe
9517,anaerobe
9518,aerobe
9519,facultative
9520,anaerobe
9521,anaerobe
9522,anaerobe
9523,aerobe
9524,anaerobe
9525,aerobe
9526,aerobe
9527,anaerobe
9528,anaerobe
9529,aerobe
9530,aerobe
9531,anaerobe
9532,anaerobe
9533,facultative
9534,anaerobe
9535,anaerobe
9536,aerobe
9537,anaerobe
9538,anaerobe
9539,anaerobe
9540,aerobe
9541,anaerobe
9542,aerobe
9543,anaerobe
9544,anaerobe
9545,aerobe
9546,anaerobe
9547,anaerobe
9548,anaerobe
9549,anaerobe
9550,aerobe
9551,aerobe
9552,anaerobe
9553,aerobe
9554,facultative
9555,aerobe
9556,anaerobe
9557,aerobe
9558,aerobe
9559,anaerobe
9560,aerobe
9561,anaerobe
9562,aerobe
9563,aerobe
9564,anaerobe
9565,anaerobe
9566,aerobe
9567,aerobe
9568,anaerobe
9569,anaerobe
9570,anaerobe
9571,facultative
9572,anaerobe
9573,aerobe
9574,anaerobe
9575,anaerobe
9576,aerobe
9577,anaerobe
9578,facultative
9579,anaerobe
9580,aerobe
9581,anaerobe
9582,aerobe
9583,anaerobe
9584,anaerobe
9585,anaerobe
9586,aerobe
9587,anaerobe
9588,aerobe
9589,anaerobe
9590,anaerobe
9591,aerobe
9592,anaerobe
9593,aerobe
9594,anaerobe
9595,anaerobe
9596,aerobe
9597,anaerobe
9598,anaerobe
9599,aerobe
9600,anaerobe
9601,anaerobe
9602,aerobe
9603,anaerobe
9604,aerobe
9605,anaerobe
9606,aerobe
9607,aerobe
9608,anaerobe
9609,aerobe
9610,anaerobe
9611,aerobe
9612,aerobe
9613,anaerobe
9614,aerobe
9615,aerobe
9616,anaerobe
9617,anaerobe
9618,anaerobe
9619,anaerobe
9620,aerobe
9621,anaerobe
9622,aerobe
9623,anaerobe
9624,aerobe
9625,aerobe
9626,anaerobe
9627,anaerobe
9628,anaerobe
9629,aerobe
9630,anaerobe
9631,aerobe
9632,anaerobe
9633,facultative
9634,aerobe
9635,aerobe
9636,anaerobe
9637,anaerobe
9638,aerobe
9639,aerobe
9640,anaerobe
9641,anaerobe
9642,anaerobe
9643,aerobe
9644,aerobe
9645,anaerobe
9646,aerobe
9647,anaerobe
9648,aerobe
9649,aerobe
9650,aerobe
9651,anaerobe
9652,aerobe
9653,anaerobe
9654,aerobe
9655,facultative
9656,anaerobe
9657,anaerobe
9658,anaerobe
9659,anaerobe
9660,aerobe
9661,anaerobe
9662,aerobe
9663,aerobe
9664,aerobe
9665,anaerobe
9666,aerobe
9667,facultative
9668,anaerobe
9669,aerobe
9670,anaerobe
9671,anaerobe
9672,aerobe
9673,anaerobe
9674,aerobe
9675,aerobe
9676,anaerobe
9677,anaerobe
9678,anaerobe
9679,anaerobe
9680,anaerobe
9681,anaerobe
9682,anaerobe
9683,aerobe
9684,anaerobe
9685,facultative
9686,anaerobe
9687,aerobe
9688,anaerobe
9689,anaerobe
9690,anaerobe
9691,aerobe
9692,anaerobe
9693,aerobe
9694,anaerobe
9695,aerobe
9696,anaerobe
9697,aerobe
9698,aerobe
9699,aerobe
9700,aerobe
9701,anaerobe
9702,facultative
9703,anaerobe
9704,anaerobe
9705,aerobe
9706,anaerobe
9707,anaerobe
9708,aerobe
9709,aerobe
9710,anaerobe
9711,anaerobe
9712,aerobe
9713,anaerobe
9714,anaerobe
9715,anaerobe
9716,aerobe
9717,facultative
9718,anaerobe
9719,anaerobe
9720,anaerobe
9721,anaerobe
9722,anaerobe
9723,aerobe
9724,aerobe
9725,aerobe
9726,anaerobe
9727,aerobe
9728,anaerobe
9729,aerobe
9730,aerobe
9731,aerobe
9732,aerobe
9733,anaerobe
9734,anaerobe
9735,anaerobe
9736,aerobe
9737,anaerobe
9738,anaerobe
9739,aerobe
9740,aerobe
9741,anaerobe
9742,aerobe
9743,aerobe
9744,facultative
9745,aerobe
9746,anaerobe
9747,aerobe
9748,facultative
9749,anaerobe
9750,aerobe
9751,anaerobe
9752,aerobe
9753,aerobe
9754,aerobe
9755,anaerobe
9756,aerobe
9757,anaerobe
9758,anaerobe
9759,aerobe
9760,aerobe
9761,anaerobe
9762,aerobe
9763,aerobe
9764,aerobe
9765,anaerobe
9766,anaerobe
9767,anaerobe
9768,aerobe
9769,aerobe
9770,anaerobe
9771,anaerobe
9772,anaerobe
9773,aerobe
9774,aerobe
9775,anaerobe
9776,anaerobe
9777,anaerobe
9778,aerobe
9779,anaerobe
9780,anaerobe
9781,aerobe
9782,aerobe
9783,facultative
9784,anaerobe
9785,anaerobe
9786,aerobe
9787,aerobe
9788,aerobe
9789,anaerobe
9790,aerobe
